,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20,member_21,member_22,member_23,member_24,member_25
2021-07-19 09:00:00,0.62670015059866,0.260184414237717,0.5501991210866801,0.5501991210866801,0.62670015059866,0.62670015059866,0.331110027675335,0.289415980296315,0.62670015059866,0.5501991210866801,0.5501991210866801,0.62670015059866,0.62670015059866,0.615456688933005,0.615456688933005,0.289415980296315,0.420033668725851,0.420033668725851,0.62670015059866,0.289415980296315,0.615456688933005,0.5501991210866801,0.5835391584269001,0.289415980296315,0.615456688933005
2021-07-19 10:00:00,0.780024428970453,0.3454189432811579,0.6204832289653679,0.6204832289653679,0.780024428970453,0.780024428970453,0.6995469500415711,0.680746200145214,0.780024428970453,0.6204832289653679,0.6204832289653679,0.780024428970453,0.780024428970453,0.480897415409165,0.480897415409165,0.680746200145214,0.592265606384616,0.592265606384616,0.780024428970453,0.680746200145214,0.480897415409165,0.6204832289653679,0.742571461798375,0.680746200145214,0.480897415409165
2021-07-19 11:00:00,0.6033398236121851,0.4719943248793879,0.722095817266379,0.722095817266379,0.6033398236121851,0.6033398236121851,0.486020164437691,0.712236727344606,0.6033398236121851,0.722095817266379,0.722095817266379,0.6033398236121851,0.6033398236121851,0.5931018858733299,0.5931018858733299,0.712236727344606,0.6081765579344,0.6081765579344,0.6033398236121851,0.712236727344606,0.5931018858733299,0.722095817266379,0.7033519803547111,0.712236727344606,0.5931018858733299
2021-07-19 12:00:00,0.697355021832808,0.6090992226176789,0.586488958618656,0.586488958618656,0.697355021832808,0.697355021832808,0.570725514938683,0.5777259307762961,0.697355021832808,0.586488958618656,0.586488958618656,0.697355021832808,0.697355021832808,0.7734755329163209,0.7734755329163209,0.5777259307762961,0.667621607139894,0.667621607139894,0.697355021832808,0.5777259307762961,0.7734755329163209,0.586488958618656,0.628573716189577,0.5777259307762961,0.7734755329163209
2021-07-19 13:00:00,0.60063148537802,0.664755819462811,0.5311968153326869,0.5311968153326869,0.60063148537802,0.60063148537802,0.380132835097316,0.439311759086996,0.60063148537802,0.5311968153326869,0.5311968153326869,0.60063148537802,0.60063148537802,0.6253093463738341,0.6253093463738341,0.439311759086996,0.598483034896615,0.598483034896615,0.60063148537802,0.439311759086996,0.6253093463738341,0.5311968153326869,0.434002590304854,0.439311759086996,0.6253093463738341
2021-07-19 14:00:00,0.524330305404588,0.687536690300675,0.3639379088947429,0.3639379088947429,0.524330305404588,0.524330305404588,0.166018938506293,0.571951168406897,0.524330305404588,0.3639379088947429,0.3639379088947429,0.524330305404588,0.524330305404588,0.588366521012706,0.588366521012706,0.571951168406897,0.7169942989728871,0.7169942989728871,0.524330305404588,0.571951168406897,0.588366521012706,0.3639379088947429,0.484762920383517,0.571951168406897,0.588366521012706
2021-07-19 15:00:00,0.375029572449288,0.7415170442313591,0.217005378180439,0.217005378180439,0.375029572449288,0.375029572449288,0.338315627935703,0.532623451397156,0.375029572449288,0.217005378180439,0.217005378180439,0.375029572449288,0.375029572449288,0.4462328125114621,0.4462328125114621,0.532623451397156,0.620098491252658,0.620098491252658,0.375029572449288,0.532623451397156,0.4462328125114621,0.217005378180439,0.293183934977792,0.532623451397156,0.4462328125114621
2021-07-19 16:00:00,0.164940320950255,0.671346660811231,0.055489097430806,0.055489097430806,0.164940320950255,0.164940320950255,0.213500012979188,0.407255679767282,0.164940320950255,0.055489097430806,0.055489097430806,0.164940320950255,0.164940320950255,0.275990222894252,0.275990222894252,0.407255679767282,0.3569662406394829,0.3569662406394829,0.164940320950255,0.407255679767282,0.275990222894252,0.055489097430806,0.113069422713133,0.407255679767282,0.275990222894252
2021-07-19 17:00:00,0.022699481463151,0.4661219770444871,0.010128607955575,0.010128607955575,0.022699481463151,0.022699481463151,0.042085769556878,0.1734491642030499,0.022699481463151,0.010128607955575,0.010128607955575,0.022699481463151,0.022699481463151,0.0883540512335819,0.0883540512335819,0.1734491642030499,0.2645202911344549,0.2645202911344549,0.022699481463151,0.1734491642030499,0.0883540512335819,0.010128607955575,0.051293557021778,0.1734491642030499,0.0883540512335819
2021-07-19 18:00:00,0.0,0.0,0.0010948060222379,0.0010948060222379,0.0,0.0,0.0,0.000235717597467,0.0,0.0010948060222379,0.0010948060222379,0.0,0.0,0.0,0.0,0.000235717597467,0.0,0.0,0.0,0.000235717597467,0.0,0.0010948060222379,0.0,0.000235717597467,0.0
2021-07-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 04:00:00,0.041676810838659,0.038383347483689,0.0987150948246699,0.0987150948246699,0.041676810838659,0.041676810838659,0.023712319242922,0.0064351215884689,0.041676810838659,0.0987150948246699,0.0987150948246699,0.041676810838659,0.041676810838659,0.011282176700164,0.011282176700164,0.0064351215884689,0.0,0.0,0.041676810838659,0.0064351215884689,0.011282176700164,0.0987150948246699,0.0374746380691159,0.0064351215884689,0.011282176700164
2021-07-20 05:00:00,0.149132754559021,0.0046492122671,0.30362161640241,0.30362161640241,0.149132754559021,0.149132754559021,0.055565527083278,0.019687866148268,0.149132754559021,0.30362161640241,0.30362161640241,0.149132754559021,0.149132754559021,0.036345751013927,0.036345751013927,0.019687866148268,0.0027042353523329,0.0027042353523329,0.149132754559021,0.019687866148268,0.036345751013927,0.30362161640241,0.1153904226181469,0.019687866148268,0.036345751013927
2021-07-20 06:00:00,0.344884819444338,0.0144105038911719,0.501445856278529,0.501445856278529,0.344884819444338,0.344884819444338,0.175210881909878,0.0460462058265569,0.344884819444338,0.501445856278529,0.501445856278529,0.344884819444338,0.344884819444338,0.075891532470834,0.075891532470834,0.0460462058265569,0.0233660700156639,0.0233660700156639,0.344884819444338,0.0460462058265569,0.075891532470834,0.501445856278529,0.3034583163322019,0.0460462058265569,0.075891532470834
2021-07-20 07:00:00,0.521390546998349,0.026306433464691,0.631647611556135,0.631647611556135,0.521390546998349,0.521390546998349,0.380731210183134,0.136556091233833,0.521390546998349,0.631647611556135,0.631647611556135,0.521390546998349,0.521390546998349,0.263583353647855,0.263583353647855,0.136556091233833,0.05844494738046,0.05844494738046,0.521390546998349,0.136556091233833,0.263583353647855,0.631647611556135,0.494689201418761,0.136556091233833,0.263583353647855
2021-07-20 08:00:00,0.663357542446557,0.0544427090152909,0.728165934226615,0.728165934226615,0.663357542446557,0.663357542446557,0.561643553599219,0.345587412331149,0.663357542446557,0.728165934226615,0.728165934226615,0.663357542446557,0.663357542446557,0.465226190218522,0.465226190218522,0.345587412331149,0.1988566029417869,0.1988566029417869,0.663357542446557,0.345587412331149,0.465226190218522,0.728165934226615,0.647320380099354,0.345587412331149,0.465226190218522
2021-07-20 09:00:00,0.751034783211745,0.124542126552645,0.772357039564316,0.772357039564316,0.751034783211745,0.751034783211745,0.682987715058826,0.52926419409865,0.751034783211745,0.772357039564316,0.772357039564316,0.751034783211745,0.751034783211745,0.6222536855798609,0.6222536855798609,0.52926419409865,0.414187019353991,0.414187019353991,0.751034783211745,0.52926419409865,0.6222536855798609,0.772357039564316,0.737668009384298,0.52926419409865,0.6222536855798609
2021-07-20 10:00:00,0.781713629322802,0.334382697071413,0.771488076363495,0.771488076363495,0.781713629322802,0.781713629322802,0.7596188388898291,0.657891653062041,0.781713629322802,0.771488076363495,0.771488076363495,0.781713629322802,0.781713629322802,0.709889374496013,0.709889374496013,0.657891653062041,0.575337486190463,0.575337486190463,0.781713629322802,0.657891653062041,0.709889374496013,0.771488076363495,0.789564473102503,0.657891653062041,0.709889374496013
2021-07-20 11:00:00,0.7836337560118599,0.520039960069694,0.7427437819492321,0.7427437819492321,0.7836337560118599,0.7836337560118599,0.779494620331482,0.736360743608115,0.7836337560118599,0.7427437819492321,0.7427437819492321,0.7836337560118599,0.7836337560118599,0.7625649550020601,0.7625649550020601,0.736360743608115,0.683908232112501,0.683908232112501,0.7836337560118599,0.736360743608115,0.7625649550020601,0.7427437819492321,0.7731627846788921,0.736360743608115,0.7625649550020601
2021-07-20 12:00:00,0.753545674490098,0.6549632675911751,0.671324182126946,0.671324182126946,0.753545674490098,0.753545674490098,0.762373042837043,0.767189601090015,0.753545674490098,0.671324182126946,0.671324182126946,0.753545674490098,0.753545674490098,0.763292916286409,0.763292916286409,0.767189601090015,0.7486313102774941,0.7486313102774941,0.753545674490098,0.767189601090015,0.763292916286409,0.671324182126946,0.7332816568955172,0.767189601090015,0.763292916286409
2021-07-20 13:00:00,0.660283158333168,0.724543157129064,0.548868099832822,0.548868099832822,0.660283158333168,0.660283158333168,0.7023550956510389,0.745071199242521,0.660283158333168,0.548868099832822,0.548868099832822,0.660283158333168,0.660283158333168,0.7143177105654491,0.7143177105654491,0.745071199242521,0.742201911626917,0.742201911626917,0.660283158333168,0.745071199242521,0.7143177105654491,0.548868099832822,0.666681717215124,0.745071199242521,0.7143177105654491
2021-07-20 14:00:00,0.528408628028121,0.7328675096275759,0.390169101019622,0.390169101019622,0.528408628028121,0.528408628028121,0.57243327092347,0.668261519468084,0.528408628028121,0.390169101019622,0.390169101019622,0.528408628028121,0.528408628028121,0.622819899808429,0.622819899808429,0.668261519468084,0.6907894784008799,0.6907894784008799,0.528408628028121,0.668261519468084,0.622819899808429,0.390169101019622,0.519918691457905,0.668261519468084,0.622819899808429
2021-07-20 15:00:00,0.351757614661785,0.6723675035835689,0.205226155777131,0.205226155777131,0.351757614661785,0.351757614661785,0.415743772234158,0.536184076835545,0.351757614661785,0.205226155777131,0.205226155777131,0.351757614661785,0.351757614661785,0.479447606832252,0.479447606832252,0.536184076835545,0.6000781626034221,0.6000781626034221,0.351757614661785,0.536184076835545,0.479447606832252,0.205226155777131,0.358195285615176,0.536184076835545,0.479447606832252
2021-07-20 16:00:00,0.15909539564339,0.528993936113835,0.065110260557822,0.065110260557822,0.15909539564339,0.15909539564339,0.202998868030885,0.339583259642101,0.15909539564339,0.065110260557822,0.065110260557822,0.15909539564339,0.15909539564339,0.261743759490837,0.261743759490837,0.339583259642101,0.414049732088777,0.414049732088777,0.15909539564339,0.339583259642101,0.261743759490837,0.065110260557822,0.164399717881928,0.339583259642101,0.261743759490837
2021-07-20 17:00:00,0.039069961135101,0.323364876750056,0.0257309829861179,0.0257309829861179,0.039069961135101,0.039069961135101,0.0477269679286819,0.131499655114807,0.039069961135101,0.0257309829861179,0.0257309829861179,0.039069961135101,0.039069961135101,0.080994935347905,0.080994935347905,0.131499655114807,0.1771103318759689,0.1771103318759689,0.039069961135101,0.131499655114807,0.080994935347905,0.0257309829861179,0.037469091418688,0.131499655114807,0.080994935347905
2021-07-20 18:00:00,0.0,0.0,0.0006254406714349,0.0006254406714349,0.0,0.0,0.0,0.001408922868347,0.0,0.0006254406714349,0.0006254406714349,0.0,0.0,0.0,0.0,0.001408922868347,0.0,0.0,0.0,0.001408922868347,0.0,0.0006254406714349,0.0,0.001408922868347,0.0
2021-07-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 04:00:00,0.0322603501188939,0.000122328657158,0.014675883238337,0.014675883238337,0.0322603501188939,0.0322603501188939,0.0,0.0,0.0322603501188939,0.014675883238337,0.014675883238337,0.0322603501188939,0.0322603501188939,0.020009574292865,0.020009574292865,0.0,0.003159408364828,0.003159408364828,0.0322603501188939,0.0,0.020009574292865,0.014675883238337,0.032172991010671,0.0,0.020009574292865
2021-07-21 05:00:00,0.034856315046184,0.026921365367612,0.1057357706535249,0.1057357706535249,0.034856315046184,0.034856315046184,0.098372772794253,0.063956199634717,0.034856315046184,0.1057357706535249,0.1057357706535249,0.034856315046184,0.034856315046184,0.079480212209174,0.079480212209174,0.063956199634717,0.0080910357534709,0.0080910357534709,0.034856315046184,0.063956199634717,0.079480212209174,0.1057357706535249,0.099939206071943,0.063956199634717,0.079480212209174
2021-07-21 06:00:00,0.127997165212434,0.069181315528659,0.147342973707494,0.147342973707494,0.127997165212434,0.127997165212434,0.123726331268925,0.052031230825963,0.127997165212434,0.147342973707494,0.147342973707494,0.127997165212434,0.127997165212434,0.145751875505824,0.145751875505824,0.052031230825963,0.014805551426983,0.014805551426983,0.127997165212434,0.052031230825963,0.145751875505824,0.147342973707494,0.235399849137722,0.052031230825963,0.145751875505824
2021-07-21 07:00:00,0.036960704362816,0.02918577192372,0.081702822090752,0.081702822090752,0.036960704362816,0.036960704362816,0.124997079816129,0.058426968487544,0.036960704362816,0.081702822090752,0.081702822090752,0.036960704362816,0.036960704362816,0.175442518106285,0.175442518106285,0.058426968487544,0.056679151967889,0.056679151967889,0.036960704362816,0.058426968487544,0.175442518106285,0.081702822090752,0.157235092446746,0.058426968487544,0.175442518106285
2021-07-21 08:00:00,0.2722784119013239,0.175963654316598,0.271056850102256,0.271056850102256,0.2722784119013239,0.2722784119013239,0.245562855243061,0.2311263665799119,0.2722784119013239,0.271056850102256,0.271056850102256,0.2722784119013239,0.2722784119013239,0.1673148674375709,0.1673148674375709,0.2311263665799119,0.065915029090804,0.065915029090804,0.2722784119013239,0.2311263665799119,0.1673148674375709,0.271056850102256,0.2024995383174949,0.2311263665799119,0.1673148674375709
2021-07-21 09:00:00,0.062420737998835,0.053254593562863,0.1158472527582469,0.1158472527582469,0.062420737998835,0.062420737998835,0.110837542596563,0.069796832676807,0.062420737998835,0.1158472527582469,0.1158472527582469,0.062420737998835,0.062420737998835,0.077229159093735,0.077229159093735,0.069796832676807,0.04059240433273,0.04059240433273,0.062420737998835,0.069796832676807,0.077229159093735,0.1158472527582469,0.327324408911492,0.069796832676807,0.077229159093735
2021-07-21 10:00:00,0.0612784746346789,0.050938708672846,0.073776887662237,0.073776887662237,0.0612784746346789,0.0612784746346789,0.053276962757225,0.056970606032724,0.0612784746346789,0.073776887662237,0.073776887662237,0.0612784746346789,0.0612784746346789,0.064736574718055,0.064736574718055,0.056970606032724,0.137191736771869,0.137191736771869,0.0612784746346789,0.056970606032724,0.064736574718055,0.073776887662237,0.0469508871311109,0.056970606032724,0.064736574718055
2021-07-21 11:00:00,0.3712845801569071,0.267739567711552,0.279296394498256,0.279296394498256,0.3712845801569071,0.3712845801569071,0.280067347024946,0.353809738816633,0.3712845801569071,0.279296394498256,0.279296394498256,0.3712845801569071,0.3712845801569071,0.1371306008468689,0.1371306008468689,0.353809738816633,0.560513340647559,0.560513340647559,0.3712845801569071,0.353809738816633,0.1371306008468689,0.279296394498256,0.16521817076106,0.353809738816633,0.1371306008468689
2021-07-21 12:00:00,0.7524353135397671,0.641798912126866,0.5866963802465539,0.5866963802465539,0.7524353135397671,0.7524353135397671,0.428828295895762,0.730586030987725,0.7524353135397671,0.5866963802465539,0.5866963802465539,0.7524353135397671,0.7524353135397671,0.6795236271501601,0.6795236271501601,0.730586030987725,0.7436180088163941,0.7436180088163941,0.7524353135397671,0.730586030987725,0.6795236271501601,0.5866963802465539,0.3894880219064179,0.730586030987725,0.6795236271501601
2021-07-21 13:00:00,0.678403640925747,0.736373393850836,0.559167159497633,0.559167159497633,0.678403640925747,0.678403640925747,0.7183518133892021,0.7632665397370542,0.678403640925747,0.559167159497633,0.559167159497633,0.678403640925747,0.678403640925747,0.7264103571529642,0.7264103571529642,0.7632665397370542,0.7506690672462758,0.7506690672462758,0.678403640925747,0.7632665397370542,0.7264103571529642,0.559167159497633,0.681430188229329,0.7632665397370542,0.7264103571529642
2021-07-21 14:00:00,0.536531909917553,0.751788846357353,0.398772457244104,0.398772457244104,0.536531909917553,0.536531909917553,0.5943131100224549,0.680058732933009,0.536531909917553,0.398772457244104,0.398772457244104,0.536531909917553,0.536531909917553,0.638067609806813,0.638067609806813,0.680058732933009,0.706774782153157,0.706774782153157,0.536531909917553,0.680058732933009,0.638067609806813,0.398772457244104,0.55612397777827,0.680058732933009,0.638067609806813
2021-07-21 15:00:00,0.3697105188769939,0.7118380626162281,0.204894691719416,0.204894691719416,0.3697105188769939,0.3697105188769939,0.370758404218618,0.504716001554255,0.3697105188769939,0.204894691719416,0.204894691719416,0.3697105188769939,0.3697105188769939,0.492654852243799,0.492654852243799,0.504716001554255,0.573442581913746,0.573442581913746,0.3697105188769939,0.504716001554255,0.492654852243799,0.204894691719416,0.370256227316346,0.504716001554255,0.492654852243799
2021-07-21 16:00:00,0.160897621563164,0.5680031580940369,0.0589513563009259,0.0589513563009259,0.160897621563164,0.160897621563164,0.211837962470852,0.367162908572804,0.160897621563164,0.0589513563009259,0.0589513563009259,0.160897621563164,0.160897621563164,0.2050918692662449,0.2050918692662449,0.367162908572804,0.432141664104558,0.432141664104558,0.160897621563164,0.367162908572804,0.2050918692662449,0.0589513563009259,0.1652124912412099,0.367162908572804,0.2050918692662449
2021-07-21 17:00:00,0.0400987969848639,0.3610385976722229,0.0265523536178729,0.0265523536178729,0.0400987969848639,0.0400987969848639,0.0450047211002699,0.141453451543203,0.0400987969848639,0.0265523536178729,0.0265523536178729,0.0400987969848639,0.0400987969848639,0.080428767872299,0.080428767872299,0.141453451543203,0.253553846499488,0.253553846499488,0.0400987969848639,0.141453451543203,0.080428767872299,0.0265523536178729,0.0333099525760329,0.141453451543203,0.080428767872299
2021-07-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-22 04:00:00,0.0409048306684079,0.038101122815626,0.075427142109046,0.075427142109046,0.0409048306684079,0.0409048306684079,0.0320793200802499,0.025409720395955,0.0409048306684079,0.075427142109046,0.075427142109046,0.0409048306684079,0.0409048306684079,0.000584550358624,0.000584550358624,0.025409720395955,0.006424514713782,0.006424514713782,0.0409048306684079,0.025409720395955,0.000584550358624,0.075427142109046,0.036936736376063,0.025409720395955,0.000584550358624
2021-07-22 05:00:00,0.077167651814233,0.069495912790196,0.10001559267883,0.10001559267883,0.077167651814233,0.077167651814233,0.0953869762718969,0.084212313472276,0.077167651814233,0.10001559267883,0.10001559267883,0.077167651814233,0.077167651814233,0.086802863980212,0.086802863980212,0.084212313472276,0.057762449265884,0.057762449265884,0.077167651814233,0.084212313472276,0.086802863980212,0.10001559267883,0.123511556816385,0.084212313472276,0.086802863980212
2021-07-22 06:00:00,0.166244365451016,0.120857414251737,0.253479695148808,0.253479695148808,0.166244365451016,0.166244365451016,0.128291050930691,0.147078121081083,0.166244365451016,0.253479695148808,0.253479695148808,0.166244365451016,0.166244365451016,0.1525415462879369,0.1525415462879369,0.147078121081083,0.0945694293407019,0.0945694293407019,0.166244365451016,0.147078121081083,0.1525415462879369,0.253479695148808,0.144719155417877,0.147078121081083,0.1525415462879369
2021-07-22 07:00:00,0.3400975473166699,0.176244639577391,0.378502188502519,0.378502188502519,0.3400975473166699,0.3400975473166699,0.291861222950653,0.207976526471215,0.3400975473166699,0.378502188502519,0.378502188502519,0.3400975473166699,0.3400975473166699,0.257789708602536,0.257789708602536,0.207976526471215,0.181452562475071,0.181452562475071,0.3400975473166699,0.207976526471215,0.257789708602536,0.378502188502519,0.166523962818598,0.207976526471215,0.257789708602536
2021-07-22 08:00:00,0.6473333545363521,0.121292287377007,0.626075705511902,0.626075705511902,0.6473333545363521,0.6473333545363521,0.472611913024719,0.337137541709026,0.6473333545363521,0.626075705511902,0.626075705511902,0.6473333545363521,0.6473333545363521,0.456400584331892,0.456400584331892,0.337137541709026,0.2202192413428229,0.2202192413428229,0.6473333545363521,0.337137541709026,0.456400584331892,0.626075705511902,0.4879715604813029,0.337137541709026,0.456400584331892
2021-07-22 09:00:00,0.730155759395037,0.172871198936558,0.612334192797828,0.612334192797828,0.730155759395037,0.730155759395037,0.525656548027711,0.470400753375113,0.730155759395037,0.612334192797828,0.612334192797828,0.730155759395037,0.730155759395037,0.5669029985674909,0.5669029985674909,0.470400753375113,0.416936394656284,0.416936394656284,0.730155759395037,0.470400753375113,0.5669029985674909,0.612334192797828,0.6777484680260051,0.470400753375113,0.5669029985674909
2021-07-22 10:00:00,0.7616945926861229,0.3415407363354149,0.74223837223067,0.74223837223067,0.7616945926861229,0.7616945926861229,0.748327136240746,0.623286637865672,0.7616945926861229,0.74223837223067,0.74223837223067,0.7616945926861229,0.7616945926861229,0.702652977817414,0.702652977817414,0.623286637865672,0.589698914730447,0.589698914730447,0.7616945926861229,0.623286637865672,0.702652977817414,0.74223837223067,0.666409539377585,0.623286637865672,0.702652977817414
2021-07-22 11:00:00,0.7673428185257349,0.49905395116669,0.664776670072553,0.664776670072553,0.7673428185257349,0.7673428185257349,0.7183027695031879,0.6978395225865001,0.7673428185257349,0.664776670072553,0.664776670072553,0.7673428185257349,0.7673428185257349,0.5878501553461329,0.5878501553461329,0.6978395225865001,0.70686438301477,0.70686438301477,0.7673428185257349,0.6978395225865001,0.5878501553461329,0.664776670072553,0.8050866215817251,0.6978395225865001,0.5878501553461329
2021-07-22 12:00:00,0.7552626595802471,0.649544845660896,0.665275521776005,0.665275521776005,0.7552626595802471,0.7552626595802471,0.762747560234155,0.783553706820976,0.7552626595802471,0.665275521776005,0.665275521776005,0.7552626595802471,0.7552626595802471,0.680501904929187,0.680501904929187,0.783553706820976,0.7333308681316221,0.7333308681316221,0.7552626595802471,0.783553706820976,0.680501904929187,0.665275521776005,0.73718009968399,0.783553706820976,0.680501904929187
2021-07-22 13:00:00,0.679773745703027,0.7316944107485229,0.541108009309323,0.541108009309323,0.679773745703027,0.679773745703027,0.7009537371889789,0.7314900600993809,0.679773745703027,0.541108009309323,0.541108009309323,0.679773745703027,0.679773745703027,0.656287165729833,0.656287165729833,0.7314900600993809,0.6733534913665611,0.6733534913665611,0.679773745703027,0.7314900600993809,0.656287165729833,0.541108009309323,0.659992307670199,0.7314900600993809,0.656287165729833
